Sparklehorse,Daddy's Gone,Dark Night Of The Soul,7cb7920a-d8cd-3ded-84d4-a74df63b9527
Arctic Monkeys,My Propeller,My Propeller,80c0576d-f7c8-38da-aa8d-31e3697f8a18
He Is Legend,Dixie Wolf (The Seduction Of...),Suck Out The Poison!,4a7484a6-31a6-35f2-8b43-e5657adc062f
The Shins,It's Only Life,Port Of Morrow,abb74810-078f-342c-b0db-b76699bfc58c
The Shins,Your Algebra,"Oh, Inverted World",5f8ac94a-4198-30bd-abc8-5f93c2c2caae
The Peddlers,"Who Can I Turn To (When Nobody Needs Me) (From ""The Roar Of THe Greasepaint"")",How Cool Is Cool,3b7b7584-f6f3-3e5a-8a44-2702639a25de
Nick Cave & The Bad Seeds,Easy Money,Abattoir Blues / The Lyre of Orpheus,19f7e514-3a4a-3796-a85b-888e20befb4a
The Last Shadow Puppets,Gas Dance,Standing Next To Me,9f8eddd2-fb67-3b53-a754-26f82717247d
Throw Me The Statue,That's How You Win,Purpleface,f6d0175e-d885-38c7-a29d-1d8ae77788ac
dead prez,You'll Find A Way (Explicit),Let's Get Free,f0c24c8c-5664-3d2d-854d-fe581b543b7c
The Kooks,Time Awaits,Inside In / Inside Out,dea379cd-c273-3080-ac53-362376e6dc1b
Death Cab for Cutie,Portable Television,Codes and Keys,da173e3d-7ea3-3711-a5f6-75ede8a750b5
Coldplay,X & Y,X&Y,a0961b06-a384-3fa6-9aaf-18defca63342
Clint Mansell & Mogwai,Finish It,The Fountain (Motion Picture Soundtrack),5cda2757-b0cc-397e-b12f-19b2665bcbbf
Fleet Foxes,Oliver James,Fleet Foxes,2eaf3719-d714-3059-bb98-0021aca13511
Silversun Pickups,Gun-Shy Sunshine,Neck of the Woods,067c4d16-0823-32ed-b43a-e563707c9e04
The Killers,Glamorous Indie Rock And Roll,Sawdust,7742db37-beac-3b3e-b9f4-06f17d260825
Afrojack,The Spark,Forget The World (Deluxe),a95e2fd8-4e9a-3e1b-b266-19b34f9e81ed
The Killers,Just Another Girl,Direct Hits (Deluxe Edition),22a1cdef-9c06-3268-bbf9-ddc03208a3c1
Bombay Bicycle Club,Evening/Morning,I Had The Blues But I Shook Them Loose,a89614ed-23c6-363c-877b-4ad7da7f79e5
Silversun Pickups,It's Nice To Know You Work Alone,Swoon,3bfa2bcf-778d-3916-a3d1-0c6e33fcac84
Bob Dylan,Positively 4th Street,The Essential (2014 Revised),affe1b01-28a1-3346-a2ab-4f93ea3cc17b
Death Cab for Cutie,We Looked Like Giants,Transatlanticism,f2733bd6-40f1-3716-b86d-6a619854c498
"The Good, The Bad and The Queen",History Song,"The Good, The Bad and The Queen",05d129ff-a2a6-3fed-9526-eefeee5be145
Michel Thomas,AudioTrack 08,Spanish CD2,16c95699-8721-33f2-b5eb-9337d269f20a
Arctic Monkeys,Baby I'm Yours,Leave Before The Lights Come On,f30e0311-ec57-3668-af7b-447454b9493f
Sparklehorse,Pain,Dark Night Of The Soul,d02cfeb0-17da-3ce4-868c-1e487d2bf3b1
Broken Bells,Holding On for Life,After the Disco,1a4293a5-df50-33a0-bd8b-76ebf82cdd39
Gnarls Barkley,Neighbors,The Odd Couple,a996a63a-9b4b-3ffa-b38b-8620f8d9db1b
Big D and the Kids Table,Strictly Rude,Strictly Rude,7e9deb75-670c-3668-b02e-540a53c12f30
The Black Keys,The Only One,Brothers.,a086c857-8425-3c0d-81c0-93b8a6d8d539
Vampire Weekend,Campus,Vampire Weekend,ea3e5f04-c02b-31fb-9f7a-9fa92a626c82
Gnarls Barkley,Who Cares?,St. Elsewhere,94b491d4-44d4-3a9d-bb9a-b3359a34ea82
Bombay Bicycle Club,Your Eyes,A Different Kind Of Fix,2ccc4485-4738-3928-86fa-22e30b21abb1
SBTRKT,Go Bang,SBTRKT,3cb2c874-d696-3eb1-8860-d31ab0547f7e
Broken Bells,An Easy Life,Meyrin Fields EP,4706aef5-5582-3d11-9eae-063badf57978
The xx,Missing,Coexist,3cb8c20d-7449-3ca9-8342-109a1d68b8ac
Taking Back Sunday,Everything Must Go,New Again,d05ce63d-440f-3e38-994b-69ecbe049161
The Shins,Simple Song,Port Of Morrow,ca2a35cb-4cfe-3032-88da-2fb8fd3ebccd
The Long Winters,Blue Diamonds,When I Pretend To Fall,126f93f0-102a-3e68-9f36-7da1416e4027
Turin Brakes,Nessun Dorma (XFM Session),Bottled At Source - The Best Of The Source Years,82d4a866-aa8c-3dc8-86c4-e842dd18c492
Gorillaz,19-2000,The Singles Collection 2001-2011,c9a1511e-9c83-3cce-82f0-40919c519e93
Gorillaz,Broken,Plastic Beach,eac55b7f-6fe0-3ecd-96d6-3bd28004fb1e
Fleet Foxes,Ragged Wood,Fleet Foxes,a335fcb4-4f2b-3a40-8ddb-260fab37084f
SBTRKT,Wildfire (Feat. Little Dragon),SBTRKT,d210c4f0-41bd-332c-9af6-099e6437ca75
Gnarls Barkley,Storm Coming,St. Elsewhere,818b44f8-9d16-332d-9d2b-c2b369b1e5fe
Gorillaz,Pirate Jet,Plastic Beach,0a667d62-65ca-35a3-8b62-2dd05c04d1f8
Arctic Monkeys,Cigarette Smoker Fiona,Who The Fuck Are Arctic Monkeys,f64a1c77-b971-3150-9c7d-6a0490fe65b4
The Flaming Lips,The Terror,The Terror,6418fd0a-d8f6-31c7-9962-8fa2967da384
Silversun Pickups,Little Lover's So Polite,Carnavas,0e500bcd-a8ce-39f0-8bdd-95a2a4a079ac
Bombay Bicycle Club,Flaws,Flaws,3f85c4b2-0998-3127-ad33-d976808a4054
Throw Me the Statue,Dizzy From the Fall,Creaturesque,55a68386-ecaf-3fff-846c-dfb2d9e51c15
Death Cab For Cutie,Someday You Will Be Loved,Plans,0d934606-9eb5-33ef-b63a-a209730bf9f1
The Peddlers,Murrays Mood (Instrumental),How Cool Is Cool,0996210b-9bd1-3143-957e-6e7143b13e53
Big D and the Kids Table,Don't Ask Me Just Do It Baby,Built Up from Nothing: The D-Sides and Strictly Dub,deb884a6-dbf9-370a-a8dd-543aff8fb5a6
Brendan Benson,Lesson Learned,"My Old, Familiar Friend",6d5f26c5-fb86-3c15-8c1c-c0eefd6e391a
Kendrick Lamar,Poetic Justice (Explicit Version),"good kid, m.A.A.d city",1896d94e-dccf-3847-b86e-4596053f3e5a
Gotye,Somebody That I Used To Know,Making Mirrors,9e489be9-f0b4-369d-a9bb-9bdc938168da
Pink Floyd,Shine On You Crazy Diamond (Live),Pulse,10fd3eb7-cb1e-3548-8fd2-6bdf0c28579c
The Shins,Know Your Onion!,Know Your Onion,e96cc83e-f42a-3f40-8d10-dc4a0e210328
The Shins,We Will Become Silhouettes,Such Great Heights,34a3091c-7d7c-3d32-86ab-a7da68c98b62
alt-J,Interlude II,An Awesome Wave,4843498a-a38b-3ccb-bec4-498aee9f82e4
dead prez,We Want Freedom (Explicit),Let's Get Free,23d495fb-1609-3f5d-98f2-619e87943648
Modest Mouse,Perfect Disguise,The Moon & Antarctica [Bonus Tracks],13799525-e6d9-3e42-92af-3f927d39b480
Kendrick Lamar,Real (Explicit Version),"good kid, m.A.A.d city",5242aaac-067d-3f01-b118-21bfcb1cc0b3
Arctic Monkeys,Bigger Boys And Stolen Sweethearts,I Bet You Look Good On The Dancefloor,817663e0-a5f9-30d2-b1c0-35ef288e7ad5
Big D And The Kids Table,Chicago,How It Goes,5bb96ebb-3d18-3a92-a1ae-0892ff5a47b4
Bob Dylan,Jokerman,The Essential (2014 Revised),ac121c97-f92b-33c6-b1a0-a83ab6bf2864
The Strokes,New York City Cops (Live In Iceland 2002),The Observer Single,dc136d27-82c4-3db1-a476-494729a00088
Bob Dylan,You Ain't Goin' Nowhere,The Essential (2014 Revised),974ef49d-6264-3406-bf2d-33e4d49fdd7d
Death Cab for Cutie,Unobstructed Views,Codes and Keys,670aa48f-7b0f-38b4-8736-9a16ce4445ce
Throw Me The Statue,Lolita,Moonbeams,e9c22c8e-b987-3ac1-80f4-abbf1ec7249c
Bombay Bicycle Club,Emergency Contraception Blues,I Had The Blues But I Shook Them Loose,6254e6f0-5959-3e0d-9694-707ea06cdaeb
Flight Of The Conchords,A Kiss Is Not A Contract,Flight Of The Conchords,5a86fdb2-63b9-3f23-a3fc-51be3639a7ce
OutKast,Mainstream,Original Album Classics,9fb81fd9-c631-37b4-a07b-43d51aac51cc
alt-J,Fitzpleasure,An Awesome Wave,096fe1d8-5833-33c3-b293-e7ae821f143c
The Shins,The Past and Pending,"Oh, Inverted World",91324ce3-5e04-3e9b-8f27-60b1023c8202
Sam Sure & Giacomo + Valentina,06 Cant Stop Now ,The Edits,decd91d5-66c6-3914-b6a3-a7c3f49f0343
Flight Of The Conchords,Au Revoir,Flight Of The Conchords,7463f836-2603-3037-bdb7-f0b45e1328c9
Coldplay,What If,X&Y,3c667073-e877-33a9-9b56-90fb752b46df
Arctic Monkeys,This House is a Circus,Favourite Worst Nightmare,ae03a5cc-d46e-3947-a008-9b123b999825
Mr. Scruff,Snack,Keep It Unreal (10th Anniversary Analogue Remaster Edition),e5579d9a-d72b-3429-9850-07da356cfb79
Silversun Pickups,Rusted Wheel,Carnavas,810bc243-3ce9-3288-a091-da7ad53da14a
He is Legend (Reba McEntire cover),Fancy,Black Unicorn,c4becd1b-c2d8-3847-bbe3-bf4cc6cbb075
Fleet Foxes,Sim Sala Bim,Helplessness Blues,6284d477-308b-3146-bf86-8cef1341cceb
Turin Brakes,5 Mile (These Are The Days),Bottled At Source - The Best Of The Source Years,f7c47e33-77fd-3351-9f30-373484652c6f
Kendrick Lamar,"Bitch, Don’t Kill My Vibe (Remix / Explicit Version)","good kid, m.A.A.d city",b462c27c-8f8a-3e06-8d7f-076ff05e09cb
The Decemberists,"The Gymnast, High Above The Ground",Her Majesty,9a0fa36c-1a72-30cf-8e10-98d8a0705016
The Strokes,Meet Me In The Bathroom (Home Recording),The Observer Single,4f7fd413-182f-3c8a-9579-9cf0917c19de
Vampire Weekend,Bryn,Vampire Weekend,7805d0ff-2980-32c7-9f27-f73032236491
Portugal. The Man,Everyone Is Golden,The Satanic Satanist,c93e1df1-9cf1-3902-a637-b18e53cca21d
,Oasis  The Hindu Times,Oasis - Greatest Hits CD2,13525593-c6aa-34c9-8daa-acdb9f3d1de9
Big D and the Kids Table,One Day,"For The Damned, The Dumb & The Delirious",f02dacf6-fb9a-3af6-93a9-8a51301d4fd9
Kendrick Lamar,"Sing About Me, I'm Dying Of Thirst (Explicit Version)","good kid, m.A.A.d city",15606296-e24a-33ef-8f1e-3c16c9ee071d
Ugly Cassanova,So Long To The Holidays,Sharpen Your Teeth,04a455fd-c1a2-3442-a5d8-2b063bb0a751
He Is Legend,Stampede,Suck Out The Poison!,27d8c9f7-05c0-30b5-8df7-bb3b32736e3b
Martin Garrix,Animals (Original Remix),Animals,f7a0f01b-5868-32e9-ad2a-087beea387fb
Big D and the Kids Table,Walls,"For The Damned, The Dumb & The Delirious",f4383d27-71fb-3f50-9c4a-69d1e84b9150
Broken Bells,Mongrel Heart,Broken Bells,858e47ae-a3ad-367d-953b-9ecb5612cada
The Strokes,Razorblade,First Impressions Of Earth (Advance),30a20930-cae4-336f-830d-40b9f1a4faf6
Mr. Scruff,Eardrops,Keep It Unreal (10th Anniversary Analogue Remaster Edition),b3ee8c97-3658-319b-bb8e-52a2666729bd
,Oasis  Sunday Morning Call,Oasis - Greatest Hits CD2,45f87507-5d3a-314d-bc3c-59dce841a878
Michel Thomas,AudioTrack 01,Spanish CD1,c7a931b7-564e-3d82-8bdb-7cfe8f5acf48
Modest Mouse,The Good Times Are Killing Me,Good News for People Who Love Bad News,a1658b31-1049-35da-aea1-baab40267381
The Kooks,Eddie's Gun,Inside in Inside Out,d0b09dbe-d8eb-362c-a93a-bdc980f83e24
Silversun Pickups,Dream at Tempo 119,Carnavas,42ae7512-3909-3ed6-822d-cae14f454973
The Decemberists,Yankee Bayonet (I Will Be Home Then),The Crane Wife,0b8c7e39-a65a-34d5-934b-cae888c68bd0
The Long Winters,Nora,When I Pretend To Fall,de7da06d-5fd8-3efa-9625-2c5032c37397
Sparklehorse,Insane Lullaby,Dark Night Of The Soul,8a557a3a-3978-3137-84ac-13a391896bc2
Death Cab For Cutie,No Sunlight,Narrow Stairs,35204f75-2fee-349d-b852-1b44d191ef31
Luck-One & Dekk,Looking Back (feat. Brian Vincent),Beautiful Music Pt. 2,1894c1ba-b343-37a4-939e-e2fe49a9cc06
The Shins,Pam Berry,Wincing the Night Away,e3451d47-61b7-34c8-9ec5-809d475d46e3
Neneh Cherry featuring Robyn,Out Of The Black (Album Version Radio Edit),Out Of The Black,96900e75-ab91-381f-a78c-ef1ecda72864
The Shins,Spilt Needles (Alt Version),Phantom Limb,c2baf8ee-32f6-31b5-baa7-4e6c8ea7831d
Pink Floyd,On The Run (Live),Pulse,78e85923-87da-3b67-a40a-20afdafbeb54
The Peddlers,City Living,How Cool Is Cool,9feb22ed-0392-3d3b-8f93-fe7cb838a2e3
Turin Brakes,Inbetween,We Were Here,1338e9a2-f535-344b-b78f-8c7b867cb1e9
Cake,Comfort Eagle,Comfort Eagle,4709d3db-58aa-3b1f-868c-84bafeb5609f
Pink Floyd,Any Colour You Like (Live),Pulse,2c35bf9d-8b59-3f54-b48a-39e61880e65a
The Flaming Lips,Do You Realize??,Yoshimi Battles The Pink Robots,28fa8c26-3db1-3773-bd87-a906a37bf320
Sparklehorse,Angel's Harp,Dark Night Of The Soul,8c5ac81f-b746-3777-9887-f37f0ffb0d42
Band Of Horses,Knock Knock,Mirage Rock,ee9e1b4b-ee1f-38e0-9418-988954b6bf21
The Postal Service,Recycled Air,Give Up,b0fd6ef0-0f24-355d-96e4-12fe918bb7fc
Turin Brakes,Long Distance,Bottled At Source - The Best Of The Source Years,d34a4595-a4de-3499-a137-c39f4cefb2e6
Editors,Smokers Outside the Hospital Doors,An End Has A Start,fe4b5cb8-da0f-3114-bf5b-9446770a8e22
Big D and the Kids Table,She Knows Her Way Dub,Built Up from Nothing: The D-Sides and Strictly Dub,2b0dbe00-1be8-3876-8ffa-02edec73dfb8
Jamiroquai,High Times (Remastered for 2006),High Times - Singles 1992-2006,932c838c-5b97-38d3-9dab-d10912e8c18a
The Decemberists,When the War Came,The Crane Wife,c9a4f46f-41a5-3622-a558-aec685b417a5
Gotye,Don't Worry We'll Be Watching You,Making Mirrors,6ef9c3cb-d14f-39f2-83b7-31ed350e7704
Arctic Monkeys,Do Me a Favour,Favourite Worst Nightmare,a48aa13d-8937-3e3e-aedb-ea7041cd5542
Fleet Foxes,The Plains / Bitter Dancer,Helplessness Blues,db65b880-5801-30b4-8eb7-fbdcb6847486
Pink Floyd,Bring The Boys Back Home (2011 - Remaster),The Wall,e6174e0d-c428-3ba3-bf8f-27cb0fcbf844
Bob Dylan,Rainy Day Women #12 & 35,The Essential (2014 Revised),1a7ddb00-918b-377f-87a6-23356e826c9a
Band Of Horses,St. Augustine,Everything All The Time,996d889a-646b-3d73-a8db-10348f899f39
The Kooks,Matchbox,Inside In / Inside Out,e495b6ce-2293-39c1-b97b-1bdaac66d013
Chase & Status,Blk & Blu,Brand New Machine,86b46f12-6152-377a-8f4d-eaeb050fd17f
Flight Of The Conchords,Boom,Flight Of The Conchords,a322bbec-e086-3e70-98e1-a9cbfd7ccad7
Pink Floyd,On The Run (2011 - Remaster),The Dark Side Of The Moon,3279b80a-ce68-39ee-9e73-74ce552c15bd
Grum,In Love (Club Mix),In Love,11cbf3dc-8c2c-34cf-b7d6-6aa383ad6272
Arctic Monkeys,Too Much To Ask,Fluorescent Adolescent,bdd568c2-ae44-3d0c-bba7-6ae1210af4c2
Sam Sure & Giacomo,The Feelgood Factor,The Fresh Air EP,4fe47bc9-d4e4-3f29-b1d8-98fea5055616
Daft Punk feat. Pharrell Williams and Nile Rodgers,Get Lucky,Random Access Memories,c06058a6-951d-30bf-98d8-0c280aba0629
Sparklehorse,Jaykub,Dark Night Of The Soul,0da08cbb-5f3e-30fc-adb2-444df5ad2413
The Decemberists,Better Not Wake the Baby,"What A Terrible World, What A Beautiful World",ab14a552-f3bf-3053-85e3-99ed6d9663db
The Decemberists,Mistral,"What A Terrible World, What A Beautiful World",391c9491-f62a-35dc-b5f9-bcd1754f568f
The Decemberists,Cavalry Captain,"What A Terrible World, What A Beautiful World",c257851a-f782-383e-a210-e3e0d1a9f19c
Modest Mouse,The Fruit That Ate Itself,The Fruit That Ate Itself,3085c494-d2ac-3552-9ad0-506d69f34d5e
Death Cab For Cutie,New Candles,You Can Play These Songs With Chords,4bf4557f-c310-320b-b8ff-ef50c1d7a011
Michel Thomas,AudioTrack 05,Spanish CD1,dd0030e1-9bd5-301e-87f0-461288d3fc04
Fleet Foxes,English House,Sun Giant,60702e74-883b-349f-86f4-59cd56524f54
The Shins,40 Mark Strasse,Port Of Morrow,ec64e779-3468-3d1d-b8a0-58d13ea8c721
Arctic Monkeys,I.D.S.T.,Don't Sit Down 'Cause I've Moved Your Chair,4f7d3c27-1575-3a65-99e2-0c60c5dd0069
The Flaming Lips,In The Morning Of The Magicians,Yoshimi Battles The Pink Robots,f160a46f-1e1f-3894-943a-a213f79b206f
Michel Thomas,AudioTrack 03,Spanish CD3,85b9fc79-06f0-3d46-9358-82fc4ddf40dc
OutKast,Babylon,Original Album Classics,d87086b5-467e-359a-95fe-aec853cf1515
Death Cab For Cutie,Champagne from a Paper Cup,You Can Play These Songs With Chords,71e14f5d-ecdf-302b-9cef-5e009aa6eca5
The Shins,Girl on the Wing,"Oh, Inverted World",97326ae1-27d2-3a55-b73b-1b563beca51b
Love,A House Is Not A Motel,Forever Changes: Expanded And Remastered,e8d29323-a9e5-31ce-b14d-adf172ab8c79
Band Of Horses,Detlef Schrempf,Cease to Begin,c2553a4b-ef97-311d-ae77-d002555bf837
Death Cab For Cutie,I Was A Kaleidoscope,The Photo Album (2CD Limited Edition),fde5c2cf-736b-3ec9-9391-3236cacf643c
Death Cab For Cutie,Amputations,Something About Airplanes (10th Anniversary Limited Edition),37a8ed20-f556-3900-be58-e6d4de2c213a
The Jesus and Mary Chain,Darklands,21 Singles 1984-1998,30569760-835c-3bac-b604-8eda01b401a2
The Postal Service,Clark Gable,Give Up,75460ce2-8b2a-3d3f-bdb1-70fbc3f38c12
Flight Of The Conchords,I Told You I Was Freaky,I Told You I Was Freaky,5c1cf969-ffa4-3598-8d76-88afaff36635
no artist,AudioTrack 07,Spanish CD4,56f423a4-b916-3e97-a8cf-a507a5ce64a4
Silversun Pickups,Checkered Floor,Carnavas,9e040fed-ef6c-37aa-9e92-430a6f43b9bd
He Is Legend,The Fool,91025,e57d897f-d2b4-3d20-b108-5c3eae8cdb83
Big D And The Kids Table,Cutshow,How It Goes,05ffed13-91eb-3d42-a7ce-f6f335dc81f7
Arctic Monkeys,Fluorescent Adolescent,Favourite Worst Nightmare,29970232-eeef-39ed-b65f-2bf35d14bd41
Turin Brakes,Erase Everything,We Were Here,b7030cee-3daf-3f93-8db0-f7cc186be7f0
Flight Of The Conchords,Hiphopopotamus vs. Rhymenoceros [feat. Rhymenocerous and the Hiphopopotamus],Flight Of The Conchords,29ea43e0-bd07-31f7-9f65-cf09c995284e
Modest Mouse,The World at Large,Good News for People Who Love Bad News,d8503a86-3bed-39a0-85e7-3b7ccc7fa479
Turin Brakes,Part of the World,We Were Here,37cd4888-bdf8-3e33-b61f-64c6707312cf
The Decemberists,Lake Song,"What A Terrible World, What A Beautiful World",e8fd2262-ef6c-304c-a387-5a00ea54ab13
Modest Mouse,Dramamine,This Is a Long Drive for Someone with Nothing to Think About,ef0637ba-2d6e-3fcc-b521-6e1093b1e6c6
Death Cab For Cutie,Blacking Out The Friction,The Photo Album (2CD Limited Edition),83ef6156-57ab-360b-a103-403da5f14258
Arctic Monkeys,Cigarette Smoker Fiona,Who The Fuck Are Arctic Monkeys?,9ae0759b-6680-3155-ab25-c609f6d45263
The Shins,It's Only Life,Port Of Morrow,9a1eb8ae-678d-322e-936a-330caaf3c3ea
Zedd,Stay The Night (featuring Hayley Williams of Paramore),Stay The Night (featuring Hayley Williams of Paramore),8439e971-9a8b-39f0-8309-7bc158377ce8
Death Cab for Cutie,The Sound of Settling,Transatlanticism,d148386e-4028-30d1-93dc-8550770fe144
Death Cab For Cutie,Why You'd Want To Live Here,The Photo Album (2CD Limited Edition),bab005bf-aad1-357e-840a-6d1aea448987
The Killers,For Reasons Unknown,Sam's Town,940d3a46-b627-3a50-9ec5-47f8dfe61e13
Death Cab For Cutie,Pictures in an Exhibition,You Can Play These Songs With Chords,1f9ab176-c624-3f96-8259-1f476be13563
The Last Shadow Puppets,Meeting Place,The Age Of The Understatement,b90ab89d-8502-312a-805e-4422e2c0aa84
He Is Legend,Serpent Sickness,Suck Out The Poison!,0cab8752-f462-3c60-94a5-f3a84d5cc899
The Decemberists,The Engine Driver,Picaresque,cab35fb2-c256-3b9b-9ccf-235a06fa9fda
Turin Brakes,Blindsided Again,We Were Here,c1f479b9-5f02-3db0-8170-7c9fae6e2898
Big D And The Kids Table,You're Me Now,How It Goes,df379e53-051a-325a-af03-4c99f21fe388
Modest Mouse,From Point a to Point B,Sad Sappy Sucker,cea884c1-01c9-3416-ad0d-dcbca4cb9581
Death Cab For Cutie,Wait,You Can Play These Songs With Chords,cf5927ae-d3b2-3e44-8f39-c07e01197974
Arctic Monkeys,Do I Wanna Know?,AM,0561a848-05b9-309f-b112-af2fc79231a2
Death Cab For Cutie,Cath...,Narrow Stairs,245c3914-4a02-30bc-a511-28bf2410ff55
Pink Floyd,One Of My Turns (2011 - Remaster),The Wall,ff01d99b-3d5a-3135-b01d-cae1a3f11885
Edward Sharpe & The Magnetic Zeros,Simplest Love,Up From Below,3f2ff310-01a1-3c8c-a931-ef0eb1f46bdc
OutKast,Wheelz of Steel,Original Album Classics,aac6bd8a-ec75-3a06-846c-68cab216a17c
Michel Thomas,AudioTrack 04,Spanish CD1,417a5430-012d-3bae-9b32-354882a3c600
Arctic Monkeys,Who The Fuck Are Arctic Monkeys,Who The Fuck Are Arctic Monkeys,6e260ba5-0c96-3e7c-beef-2c79a210a049
Band Of Horses,Slow Cruel Hands Of Time,Mirage Rock,a06fe177-99ce-30a0-b93f-c5bac4dcc722
The Flaming Lips,Try To Explain,The Terror,e68a69c3-3c98-3a5b-a0de-9126c582052f
Death Cab For Cutie,You Can Do Better Than Me,Narrow Stairs,932a1de2-431b-397b-b4db-380d5bcc922f
The Killers,I Can't Stay,Day & Age,0059b788-002c-3c82-ac10-078f3212b770
The Strokes,Life's A Gas,Heart In A Cage,8937f490-b969-3a36-badb-fe52996f5c96
The Peddlers,Wasting My Time,How Cool Is Cool,edbadf57-1079-3eb5-b642-2fa25100d2b5
Modest Mouse,Ohio,This Is a Long Drive for Someone with Nothing to Think About,ba86e9df-9ebb-3f9b-a1ca-e9fefc57e77c
The Shins,Turn A Square,Chutes Too Narrow,7851b087-4386-3eee-99d1-7f3cf156efa6
The Kooks,Got No Love,Inside In / Inside Out,3585598a-fc48-32fc-b2c0-e8a6ee4b48d3
Death Cab For Cutie,Styrofoam Plates,The Photo Album (2CD Limited Edition),590d3065-ec82-3ff0-8bdd-e53080d974fd
The Killers,Smile Like You Mean It,Direct Hits (Deluxe Edition),47638a7a-88d5-337e-8872-ec61c08245cd
Arctic Monkeys,Black Treacle,Suck It and See,88f56e12-d5f9-302a-8266-86f05026d054
Big D and the Kids Table,As Long As We're Sill Cool,"For The Damned, The Dumb & The Delirious",d618d2e3-5207-3f6b-92d2-600ee45c4ba5
Turin Brakes,We Were Here,We Were Here,0cc97bdc-ed08-3725-a00c-e2a006d2aa72
OutKast,Mamacita,Original Album Classics,5be8ed58-7228-3f41-87ab-8357dbc58f59
The Strokes,Trying Your Luck,Is This It [UK],b2fddec0-1327-3c69-a734-b98aa6c57dee
Kendrick Lamar,Backseat Freestyle (Explicit Version),"good kid, m.A.A.d city",e9c8511c-fe83-34c1-a13a-8186263018f8
The Flaming Lips,Yoshimi Battles The Pink Robots Part 1,Yoshimi Battles The Pink Robots,70db87ee-38b5-36d0-b2d3-befaca12a6dc
Norah Jones,Happy Pills,Little Broken Hearts,dee150e2-c49e-34c1-935d-492342800674
Martina Topley Bird,Carnies,The Blue God,ebf803be-431f-3336-886b-9a34d1f5dfff
Beck,Chemtrails,Modern Guilt,70de57c6-83ba-3b64-8f75-cd24b8fac1ca
Shortwave Set,House of Lies,Replica Sun Machine,d6acaa9e-7758-3a8d-98a2-006f46fbeb65
The Decemberists,The Queen's Approach,The Hazards of Love,313aceda-102a-388c-8093-3d47dc21c98b
Michel Thomas,AudioTrack 06,Spanish CD3,56755b38-996f-376b-9f42-9ca45fb3ee2b
The Long Winters,The Sound Of Coming Down,When I Pretend To Fall,d7694c0d-a420-30d8-9c97-1bc03e136414
Oasis,Shakermaker,Oasis - Greatest Hits CD1,fda769ba-6e76-3619-a8c9-a1523a22a1f3
Portugal. The Man,Head Is A Flame (Cool With It),In The Mountain In The Cloud,21f8d876-eda5-348a-a587-6d8c86a1fdc4
The Dirty Dozen Brass Band,Horn Intro,Good News for People Who Love Bad News,5b6d8a25-f155-3e02-ae20-8ba130b4ef80
Danger Mouse,Problem Queen (feat. Norah Jones),Rome,993063f7-c458-3e8c-aacf-9e5e7fdc1191
The Shins,My Seventh Rib,Know Your Onion,25e1a756-f3c4-3b09-8a0c-aedc05dde3d0
Bombay Bicycle Club,The Giantess,I Had The Blues But I Shook Them Loose,b92715d2-73b2-33a6-bc75-143a0e2d9eb3
The Strokes,Someday,Is This It [UK],2eedc949-2e99-346d-843b-ef2bf00be447
Bob Dylan,Duquesne Whistle,The Essential (2014 Revised),b12b72a9-999e-3cc5-b877-594597e8c957
Sam Sure & Giacomo + John Martyn,03 Go Down Easy,The Edits,71a0f5bb-d3f9-3b2c-8259-325ddd8eb8cd
Pink Floyd,Brain Damage (2011 - Remaster),The Dark Side Of The Moon,8f06ada9-cbe7-3081-a2ff-1d9299d74374
Deep Purple,Smoke On the Water,70s Classic Rock,eeaccf85-ce7e-3d85-8a77-5f94023ad004
The Long Winters,Sky Is Open,Putting The Days To Bed,3211154a-a8dc-3e5c-9973-94b49676ec82
David Guetta,Shot Me Down (feat. Skylar Grey),Shot Me Down (feat. Skylar Grey),c939dfb2-97c5-32db-8958-ec51aeef7873
Modest Mouse,Worms Vs. Birds,Sad Sappy Sucker,cd00472c-068c-3a61-abfb-fd80fb2e054f
Arctic Monkeys,Why'd You Only Call Me When You're High?,AM,a3e7eb5b-a829-3e16-8379-4a875006c754
Michel Thomas,AudioTrack 02,Spanish CD2,ad26caf3-d197-3fdf-91bd-46d51a2a5f68
Gnarls Barkley,Going On,The Odd Couple,9837f104-12e9-359f-bdd0-188a4289a5b5
Gnarls Barkley,Blind Mary,The Odd Couple,d1cdebec-7b8a-3d55-a2e9-cda36114ddec
dead prez,They School (Explicit),Let's Get Free,5db83ac9-d3f2-3c17-942b-251498849ccb
Lords of the Underground,Tic Toc,Classic Hip-Hop,32007146-a972-3de4-a39b-21e052cb23c9
The Killers,Who Let You Go,Sawdust,157c651c-29c2-353e-ad76-48b32b373e9d
The Killers,Bling [Confessions Of A King],Sam's Town,9c8ea29c-e287-39f6-b8af-591b82c10dca
Arctic Monkeys,Piledriver Waltz,Suck It and See,c7b2928b-fe7e-31b3-bde9-3efaf2fc7401
He Is Legend,Dinner With A Gypsy,I Am Hollywood,e7136469-9e54-3350-aecf-3598decbffe7
Pink Floyd,Eclipse (Live),Pulse,e8e96c6c-4e0d-3057-9969-8ce62b369cdb
Edward Sharpe & The Magnetic Zeros,Janglin,Up From Below,3d593363-b905-34a8-afba-74cc4ec6b002
Turin Brakes,Rise,Bottled At Source - The Best Of The Source Years,5837fc89-1910-39df-aaf5-e100392e4b35
